SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
500402,SPMLINFRA   ,B ,Q,10.01,10.01,9.84,9.84,9.84,9.84,12,2073,20739.00,,INE937A01023,01-Apr-21,,
500403,SUNDARAM FAS,A ,Q,815.00,839.00,790.00,795.40,799.00,800.85,1359,19494,15774120.00,,INE387A01021,01-Apr-21,,
500404,SUNFLAG IRON,A ,Q,64.20,69.35,63.85,67.85,67.85,62.75,1870,256955,17331129.00,,INE947A01014,01-Apr-21,,
500405,SUPREME PET ,A ,Q,420.25,425.00,419.75,421.85,422.00,418.25,221,2149,905803.00,,INE663A01017,01-Apr-21,,
500407,SWARAJ ENGIN,A ,Q,1312.85,1330.75,1286.95,1323.10,1324.10,1312.20,157,808,1061277.00,,INE277A01016,01-Apr-21,,
500408,TATA ELXSI  ,A ,Q,2700.00,2795.00,2700.00,2770.60,2770.60,2693.40,4484,45977,127297701.00,,INE670A01012,01-Apr-21,,
500410,ACC LTD     ,A ,Q,1920.00,1920.00,1887.70,1913.90,1913.00,1902.55,1100,18193,34685260.00,,INE012A01025,01-Apr-21,,
500411,THERMAX     ,A ,Q,1346.05,1374.20,1312.00,1326.40,1329.90,1346.05,855,3251,4325174.00,,INE152A01029,01-Apr-21,,
500412,THIRUMALAI  ,A ,Q,86.95,89.50,86.00,89.20,89.20,85.50,552,46718,4117657.00,,INE338A01024,01-Apr-21,,
500413,THOMAS COOK ,A ,Q,49.75,50.25,48.75,49.30,49.25,49.15,465,53211,2639246.00,,INE332A01027,01-Apr-21,,
500414,TIMEX GROUP ,X ,Q,28.45,28.90,27.85,27.95,27.85,27.40,48,6062,171771.00,,INE064A01026,01-Apr-21,,
500418,TOKYO PLAST ,B ,Q,70.05,72.95,70.05,70.55,70.05,70.00,6,1551,109385.00,,INE932C01012,01-Apr-21,,
500420,TORRENT PHAR,A ,Q,2560.00,2560.00,2526.00,2549.35,2545.00,2541.20,322,3053,7757655.00,,INE685A01028,01-Apr-21,,
500422,TRANSCHEM   ,X ,Q,17.25,17.25,16.25,17.05,17.10,16.70,7,405,6901.00,,INE019B01010,01-Apr-21,,
500425,AMBUJA CEME ,A ,Q,312.25,313.85,303.55,309.80,309.80,308.75,2186,192715,59842459.00,,INE079A01024,01-Apr-21,,
500426,UTLINDS     ,XT,Q,14.50,14.50,13.77,14.22,14.50,14.48,27,4773,67190.00,,INE184E01024,01-Apr-21,,
500429,UNIPHOS ENT.,B ,Q,86.00,86.35,86.00,86.00,86.00,84.90,16,1155,99680.00,,INE037A01022,01-Apr-21,,
500439,VARD HOLDNG ,B ,Q,1751.20,1823.90,1751.20,1775.85,1775.85,1774.00,17,47,83325.00,,INE701A01023,01-Apr-21,,
500440,HINDALCO    ,A ,Q,332.95,351.90,328.95,350.15,350.15,326.85,7273,899426,309756150.00,,INE038A01020,01-Apr-21,,
500444,WEST COAS PA,A ,Q,237.00,251.20,237.00,247.85,247.00,240.15,391,8900,2201424.00,,INE976A01021,01-Apr-21,,
500449,HIND.ORG.CHM,T ,Q,40.00,40.00,38.15,39.35,39.35,39.65,337,56876,2230947.00,,INE048A01011,01-Apr-21,,
500450,MPIL CORP L ,X ,Q,280.35,280.35,280.35,280.35,280.35,280.35,1,50,14017.00,,INE844C01027,01-Apr-21,,
500456,PAS.ACRYLON ,X ,Q,14.20,15.45,14.20,15.00,15.00,14.17,138,24353,361724.00,,INE818B01023,01-Apr-21,,
500458,KORE        ,XT,Q,2.04,2.04,2.03,2.03,2.03,2.13,13,1423,2896.00,,INE601A01017,01-Apr-21,,
500459,PROCTER &GAM,A ,Q,12612.00,12789.95,12466.40,12588.20,12559.20,12457.00,127,201,2526033.00,,INE179A01014,01-Apr-21,,
500460,MUKAND LTD. ,B ,Q,84.00,90.95,77.30,89.50,89.50,83.20,3998,502174,42215431.00,,INE304A01026,01-Apr-21,,
500463,AGCNET      ,B ,Q,1339.95,1346.35,1339.95,1346.35,1346.35,1282.25,25,391,526028.00,,INE676A01019,01-Apr-21,,
500464,UCAL FUEL   ,B ,Q,140.20,147.30,139.35,146.15,146.15,140.35,2222,45051,6483380.00,,INE139B01016,01-Apr-21,,
500467,HARR.MALAYAL,B ,Q,141.35,144.20,140.00,141.55,141.55,139.10,143,3766,534260.00,,INE544A01019,01-Apr-21,,
500469,FEDERAL BANK,A ,Q,76.70,79.40,76.35,78.85,78.85,75.75,1852,816629,63438333.00,,INE171A01029,01-Apr-21,,
500470,TATA STEEL  ,A ,Q,821.00,868.65,818.65,862.85,862.85,811.95,41099,2422829,2041805472.00,,INE081A01012,01-Apr-21,,
500472,SKF INDIA   ,A ,Q,2273.35,2280.00,2200.00,2215.80,2252.00,2250.10,316,1571,3494272.00,,INE640A01023,01-Apr-21,,
500477,ASHOK LEYL. ,A ,Q,119.90,119.90,113.60,118.10,118.10,113.45,5679,1149240,133196883.00,,INE208A01029,01-Apr-21,,
500480,CUMMINS (I) ,A ,Q,928.95,933.45,889.00,895.80,895.75,919.60,1858,46142,41646249.00,,INE298A01020,01-Apr-21,,
500483,TATA COMM   ,A ,Q,1045.30,1134.65,1045.30,1124.45,1124.45,1062.55,2930,45183,50253536.00,,INE151A01013,01-Apr-21,,
500488,ABBOTT (I)  ,A ,Q,15000.00,15150.00,14910.00,14955.25,15020.00,14988.65,384,1098,16466572.00,,INE358A01014,01-Apr-21,,
500490,BAJ HOLD INV,A ,Q,3310.00,3376.05,3279.00,3350.50,3340.10,3292.35,193,986,3272373.00,,INE118A01012,01-Apr-21,,
500493,BHARAT FORGE,A ,Q,599.90,615.50,596.55,612.95,612.95,596.15,1952,68370,41404702.00,,INE465A01025,01-Apr-21,,
500495,ESCORTS LTD.,A ,Q,1305.00,1320.00,1262.85,1273.80,1273.00,1288.85,4618,104075,133086354.00,,INE042A01014,01-Apr-21,,
500500,HIND.MOTORS ,T ,Q,6.70,6.74,6.51,6.74,6.74,6.42,23,4150,27753.00,,INE253A01025,01-Apr-21,,
500510,LARSEN & TOU,A ,Q,1430.50,1447.80,1420.55,1444.55,1444.55,1418.35,2868,63804,91527710.00,,INE018A01030,01-Apr-21,,
500520,MAH & MAH   ,A ,Q,800.05,809.60,780.00,808.05,806.00,795.10,3982,144283,114522328.00,,INE101A01026,01-Apr-21,,
500530,BOSCH LTD   ,A ,Q,14255.85,14413.95,14029.20,14155.90,14250.00,14080.45,305,938,13349879.00,,INE323A01026,01-Apr-21,,
500540,PREMIER LTD ,T ,Q,2.65,2.65,2.45,2.64,2.64,2.57,20,15552,38616.00,,INE342A01018,01-Apr-21,,
500547,BHARAT PET. ,A ,Q,430.00,439.75,428.10,437.55,437.55,427.95,4507,290040,125468066.00,,INE029A01011,01-Apr-21,,
500550,SIEMENS LTD.,A ,Q,1843.20,1865.00,1837.10,1859.90,1856.05,1844.10,501,7605,14098439.00,,INE003A01024,01-Apr-21,,
500570,TATA MOTORS ,A ,Q,306.50,309.80,303.05,307.60,307.60,301.85,33798,3723767,1140130363.00,,INE155A01022,01-Apr-21,,
500575,VOLTAS LTD  ,A ,Q,1018.00,1018.00,1002.40,1005.25,1005.25,1001.85,737,25513,25684220.00,,INE226A01021,01-Apr-21,,
500620,GREAT EASTE ,A ,Q,313.00,326.35,312.30,316.05,313.50,312.35,490,16415,5206115.00,,INE017A01032,01-Apr-21,,
500645,DEEPAK FERT.,A ,Q,232.00,235.80,228.50,234.60,234.60,226.90,1600,75814,17602507.00,,INE501A01019,01-Apr-21,,
500650,EXCEL INDUST,A ,Q,855.80,857.65,847.35,855.00,855.00,840.95,130,630,537152.00,,INE369A01029,01-Apr-21,,
500655,GARWARE POLY,X ,Q,705.00,714.80,682.00,700.85,699.15,699.50,170,5848,4107812.00,,INE291A01017,01-Apr-21,,
500660,GLAXOSMITH  ,A ,Q,1440.75,1455.00,1410.90,1425.55,1425.55,1440.40,390,1522,2193348.00,,INE159A01016,01-Apr-21,,
500670,GUJ.NARMADA ,A ,Q,307.00,314.90,304.00,312.05,312.05,300.65,2177,147323,45709911.00,,INE113A01013,01-Apr-21,,
500672,NOVARTIS    ,A ,Q,556.55,575.00,554.60,571.90,572.50,552.00,189,1854,1047003.00,,INE234A01025,01-Apr-21,,
500674,SANOFI      ,A ,Q,7939.00,8040.20,7872.00,7999.30,8025.00,7877.20,196,548,4345224.00,,INE058A01010,01-Apr-21,,
500680,PFIZER LTD. ,A ,Q,4522.00,4589.80,4517.65,4556.10,4555.00,4521.40,542,1481,6741009.00,,INE182A01018,01-Apr-21,,
500690,GUJ.ST.FERT ,A ,Q,81.95,87.85,81.95,87.15,87.15,81.30,1841,279331,24254768.00,,INE026A01025,01-Apr-21,,
500696,HIND UNI LT ,A ,Q,2432.15,2444.20,2392.00,2399.45,2399.45,2430.80,2577,32282,77964215.00,,INE030A01027,01-Apr-21,,
500710,AKZOINDIA   ,A ,Q,2308.15,2377.75,2299.50,2368.80,2355.50,2308.15,473,1588,3726804.00,,INE133A01011,01-Apr-21,,
500730,NOCIL LTD   ,A ,Q,177.85,182.90,177.80,180.35,180.10,174.60,855,53987,9738513.00,,INE163A01018,01-Apr-21,,
500770,TATA CHEM.  ,A ,Q,761.95,791.75,756.00,779.20,779.20,751.25,5429,275040,213706324.00,,INE092A01019,01-Apr-21,,
500777,T.P.L.      ,B ,Q,49.90,53.80,49.10,52.85,52.70,48.75,1090,148538,7768785.00,,INE148A01019,01-Apr-21,,
500780,ZUARIGLOB   ,T ,Q,79.05,83.70,79.05,83.50,83.70,80.35,42,3679,302240.00,,INE217A01012,01-Apr-21,,
500790,NESTLE (I)  ,A ,Q,17105.00,17143.05,16968.90,17102.15,17102.15,17170.25,1144,3554,60675657.00,,INE239A01016,01-Apr-21,,
500800,TATACONSUM  ,A ,Q,645.75,653.20,640.95,650.30,650.30,638.50,6884,218744,141675689.00,,INE192A01025,01-Apr-21,,
500820,ASIAN PAINTS,A ,Q,2536.75,2563.95,2534.25,2553.15,2545.50,2536.75,4172,59971,152918307.00,,INE021A01026,01-Apr-21,,
500825,BRITANIA IND,A ,Q,3630.00,3668.60,3610.05,3618.40,3618.40,3628.10,3208,30739,111835179.00,,INE216A01030,01-Apr-21,,
500830,COLGATE PALM,A ,Q,1566.00,1577.00,1556.85,1562.65,1562.65,1559.60,1113,14299,22415334.00,,INE259A01022,01-Apr-21,,
500840,EIH LTD.    ,A ,Q,94.00,97.35,94.00,95.50,95.40,92.70,366,23462,2245541.00,,INE230A01023,01-Apr-21,,
500850,INDIAN HOTEL,A ,Q,111.90,113.20,109.45,112.10,112.10,110.90,1437,166631,18569017.00,,INE053A01029,01-Apr-21,,
500870,CASTROL     ,A ,Q,126.70,126.85,123.60,124.80,124.80,125.45,2125,131542,16407863.00,,INE172A01027,01-Apr-21,,
500875,ITC LTD.    ,A ,Q,219.85,220.55,217.25,220.05,220.05,218.50,6560,670575,147048466.00,,INE154A01025,01-Apr-21,,
500877,APOLLO TYRES,A ,Q,225.90,237.15,224.05,236.25,236.25,223.75,4393,456821,105942568.00,,INE438A01022,01-Apr-21,,
500878,CEAT LIMITED,A ,Q,1562.00,1606.25,1552.60,1595.80,1600.00,1561.25,1231,12690,20123771.00,,INE482A01020,01-Apr-21,,
500890,MODI RUBBER ,T ,Q,88.75,88.75,88.75,88.75,88.75,93.40,13,212,18815.00,,INE832A01018,01-Apr-21,,
500940,FINOLEX IND.,A ,Q,651.90,668.00,641.95,654.75,654.75,637.00,3199,45719,29932272.00,,INE183A01016,01-Apr-21,,
501148,DALAL ST INV,XT,Q,238.15,238.15,233.40,233.40,233.40,238.15,7,65,15337.00,,INE422D01012,01-Apr-21,,
501150,CENTRUM CAP ,B ,Q,28.75,28.85,28.10,28.30,28.30,28.10,907,474719,13511756.00,,INE660C01027,01-Apr-21,,
501242,TCI FINANCE ,B ,Q,4.85,4.99,4.85,4.99,4.99,4.76,9,5940,29088.00,,INE911B01018,01-Apr-21,,
501295,INDUS.INV.TR,B ,Q,58.70,65.15,58.50,64.75,64.75,59.25,138,33021,2069507.00,,INE886A01014,01-Apr-21,,
501298,INDUS.&PRUD.,X ,Q,1105.10,1145.00,1105.10,1145.00,1145.00,1120.00,4,15,16698.00,,INE620D01011,01-Apr-21,,
501301,TATA INVEST.,A ,Q,1038.85,1043.50,1031.65,1035.30,1035.30,1035.75,495,3714,3845980.00,,INE672A01018,01-Apr-21,,
501314,PRISMX      ,X ,Q,57.60,57.60,55.40,57.60,57.60,56.50,75,15203,859237.00,,INE286N01010,01-Apr-21,,
501343,MOTOR&GEN.FI,B ,Q,24.50,24.65,23.80,23.80,23.80,25.05,58,6048,144090.00,,INE861B01023,01-Apr-21,,
501370,WALCHAND PF ,X ,Q,64.00,64.90,59.00,60.05,60.00,59.40,12,158,9473.00,,INE695D01021,01-Apr-21,,
501391,W.H.BRADY   ,X ,Q,122.60,124.20,118.35,124.20,124.20,122.60,5,218,25832.00,,INE855A01019,01-Apr-21,,
501421,TECHNVISN   ,XT,Q,201.00,201.10,200.90,201.10,201.10,191.55,46,1934,388878.00,,INE314H01012,01-Apr-21,,
501423,SHA ENG PLA ,X ,Q,1007.00,1007.00,930.00,994.15,1000.00,1007.00,132,1875,1833581.00,,INE151G01010,01-Apr-21,,
501425,BOM.BURMAH  ,A ,Q,1125.95,1149.00,1125.95,1145.35,1145.35,1110.75,628,5836,6632754.00,,INE050A01025,01-Apr-21,,
501430,BOM.CYCLE   ,X ,Q,449.05,449.05,444.00,444.00,444.00,436.75,6,72,32036.00,,INE691K01017,01-Apr-21,,
501455,GREAVES COTT,A ,Q,127.25,134.90,127.25,133.90,133.60,127.80,1965,121209,15982037.00,,INE224A01026,01-Apr-21,,
501700,INDIA NIVEH ,X ,Q,9.70,9.70,9.10,9.10,9.10,9.25,34,27339,249919.00,,INE131H01028,01-Apr-21,,
501831,COAST CORP  ,X ,Q,169.00,174.15,169.00,173.90,174.00,171.00,45,3075,530186.00,,INE377E01016,01-Apr-21,,
501833,CHOWGULE ST ,XT,Q,4.98,5.50,4.98,5.49,5.50,5.24,2,813,4464.00,,INE490A01015,01-Apr-21,,
501848,GLOBAL OFFS ,X ,Q,6.20,6.70,6.20,6.70,6.70,6.39,44,8289,54577.00,,INE446C01013,01-Apr-21,,
502015,ASIIL       ,X ,Q,19.05,23.20,19.05,23.20,23.20,19.35,360,177027,3877055.00,,INE443A01030,01-Apr-21,,
502090,SAGAR CEM.  ,A ,Q,722.20,744.30,716.00,736.75,739.10,714.15,173,1410,1032612.00,,INE229C01013,01-Apr-21,,
502137,DECAN CEMENT,B ,Q,421.25,428.90,416.10,424.60,424.85,413.75,193,3376,1433352.00,,INE583C01021,01-Apr-21,,
502157,MANGALAM CEM,A ,Q,284.05,288.40,278.00,282.80,282.80,281.55,283,3857,1096722.00,,INE347A01017,01-Apr-21,,
502168,N C L IND.  ,A ,Q,173.15,175.75,171.00,173.35,173.95,171.55,371,17208,2974895.00,,INE732C01016,01-Apr-21,,
502175,SAURAS.CEM. ,X ,Q,64.75,64.75,62.50,62.95,62.95,63.35,252,29937,1896001.00,,INE626A01014,01-Apr-21,,
502180,SRI DIGV CEM,B ,Q,62.15,64.50,62.15,63.35,63.35,61.90,536,91781,5845908.00,,INE232A01011,01-Apr-21,,
502219,BORORENEW   ,A ,Q,246.30,251.00,244.70,249.75,249.75,246.25,1371,36761,9163243.00,,INE666D01022,01-Apr-21,,
502271,RAASI REFRAC,X ,Q,8.47,8.47,8.47,8.47,8.47,8.64,2,69,584.00,,INE858D01017,01-Apr-21,,
502281,TRIVENI GLAS,X ,Q,5.28,5.28,5.06,5.19,5.19,5.06,24,3494,18167.00,,INE094C01011,01-Apr-21,,
502330,ANDPAPER    ,B ,Q,221.35,229.00,220.60,224.70,225.10,219.50,291,4095,915168.00,,INE435A01028,01-Apr-21,,
502355,BALKRISH IND,A ,Q,1695.00,1707.70,1654.65,1681.20,1681.20,1690.45,2150,29954,50296124.00,,INE787D01026,01-Apr-21,,
502420,ORIENT PAPER,B ,Q,24.85,25.80,24.80,25.55,25.65,24.55,163,45837,1162833.00,,INE592A01026,01-Apr-21,,
502445,CITADEL     ,X ,Q,8.99,8.99,8.62,8.71,8.71,8.99,4,401,3475.00,,INE906D01014,01-Apr-21,,
502448,ROLLATAINER ,T ,Q,2.17,2.38,2.17,2.38,2.38,2.28,17,22245,49561.00,,INE927A01040,01-Apr-21,,
502450,SESHA.PAPER ,A ,Q,164.50,164.50,161.05,161.55,163.00,161.25,15,405,65519.00,,INE630A01024,01-Apr-21,,
502587,NATHIND     ,X ,Q,88.80,88.90,85.05,86.50,88.65,86.00,25,5568,481676.00,,INE777A01023,01-Apr-21,,
502589,VAPI PAPER  ,XT,Q,15.90,15.90,15.85,15.85,15.85,16.15,4,265,4200.00,,INE464D01014,01-Apr-21,,
502742,SINTEX IND. ,T ,Q,3.38,3.54,3.23,3.54,3.54,3.38,495,556171,1943652.00,,INE429C01035,01-Apr-21,,
502820,DCM LTD.    ,B ,Q,24.80,25.25,24.40,24.40,24.50,24.40,61,2382,58744.00,,INE498A01018,01-Apr-21,,
502865,FORBES & CO ,B ,Q,1772.00,1810.75,1769.80,1810.75,1810.75,1724.55,68,1019,1836421.00,,INE518A01013,01-Apr-21,,
502873,H.P.COTTON  ,X ,Q,42.00,42.45,41.00,42.45,42.45,40.45,19,2127,89047.00,,INE950C01014,01-Apr-21,,
502893,UNITEDINT   ,X ,Q,14.65,14.65,14.65,14.65,14.65,13.96,2,77,1128.00,,INE706D01018,01-Apr-21,,
502901,JAMSHRI     ,X ,Q,2556.00,2556.00,2555.50,2556.00,2556.00,2690.00,3,3,7667.00,,INE462D01026,01-Apr-21,,
502937,KESORAM IND ,B ,Q,71.00,77.30,70.10,76.10,76.10,70.10,812,88347,6547787.00,,INE087A01019,01-Apr-21,,
502958,LAKSHMI MILL,XT,Q,2419.00,2419.00,2232.05,2250.75,2276.00,2314.05,21,98,225053.00,,INE938C01019,01-Apr-21,,
502986,VARDH TEXT  ,A ,Q,1333.20,1333.20,1257.75,1267.60,1267.60,1300.10,594,1986,2568709.00,,INE825A01012,01-Apr-21,,
503015,MODERN INDIA,XT,Q,45.60,48.50,45.60,47.90,47.90,47.90,16,723,34188.00,,INE251D01023,01-Apr-21,,
503031,PENLAND LTD ,B ,Q,8.66,8.66,8.66,8.66,8.66,8.25,86,99831,864536.00,,INE138A01028,01-Apr-21,,
503100,PHOENIX MILL,A ,Q,771.80,775.60,761.30,767.75,769.00,782.25,416,2865,2204380.00,,INE211B01039,01-Apr-21,,
503101,MARATHON NEX,B ,Q,62.40,63.45,62.40,63.00,63.00,61.85,74,7963,501682.00,,INE182D01020,01-Apr-21,,
503127,RAJA BAHADUR,XT,Q,2573.90,2573.90,2573.90,2573.90,2573.90,2626.40,3,4,10295.00,,INE491N01016,01-Apr-21,,
503162,REL.CHEMOTX ,X ,Q,77.90,79.85,75.05,77.75,77.60,76.95,63,2141,167137.00,,INE750D01016,01-Apr-21,,
503169,RUBY MILLS  ,B ,Q,165.00,175.00,160.50,168.10,168.00,164.20,47,900,151423.00,,INE301D01026,01-Apr-21,,
503229,SIMPLEX REAL,X ,Q,48.00,52.65,48.00,52.65,52.65,48.05,29,5001,240052.00,,INE167H01014,01-Apr-21,,
503310,SWAN ENG    ,A ,Q,136.85,141.00,134.70,138.05,137.30,135.90,3669,80073,11038755.00,,INE665A01038,01-Apr-21,,
503349,VICTORIA MIL,X ,Q,1810.00,1893.00,1810.00,1893.00,1893.00,1801.00,2,2,3703.00,,INE203D01016,01-Apr-21,,
503624,SVARAJ TRAD ,XT,Q,5.40,5.40,5.40,5.40,5.40,5.15,2,1000,5400.00,,INE406N01014,01-Apr-21,,
503641,ZODIAC VEN  ,XT,Q,3.87,4.27,3.87,4.25,4.25,4.07,14,1313,5116.00,,INE945J01027,01-Apr-21,,
503657,VEER ENERGY ,X ,Q,8.48,8.90,8.26,8.69,8.71,8.47,46,1723,14804.00,,INE255E01030,01-Apr-21,,
503663,TILAK       ,XT,Q,3.03,3.04,2.76,2.76,2.76,2.90,37,23193,66713.00,,INE026L01022,01-Apr-21,,
503722,BANSW.SYNTEX,B ,Q,95.25,109.00,95.25,105.30,104.90,100.00,118,1269,132352.00,,INE629D01012,01-Apr-21,,
503804,SHRI DINESH ,X ,Q,357.00,357.00,356.00,356.00,356.00,353.20,2,4,1426.00,,INE204C01024,01-Apr-21,,
503806,SRF LIMITED ,A ,Q,5410.00,5773.55,5410.00,5743.25,5743.25,5406.50,1960,13747,77718892.00,,INE647A01010,01-Apr-21,,
503811,SIYARAM SILK,B ,Q,195.65,195.65,189.65,190.25,190.05,186.20,83,1702,325513.00,,INE076B01028,01-Apr-21,,
503816,SWAD.POLYTEX,XT,Q,5.85,5.85,5.85,5.85,5.85,5.85,1,3,17.00,,INE243N01029,01-Apr-21,,
503960,BHARAT BIJLE,A ,Q,1122.80,1131.25,1115.00,1121.80,1121.55,1116.60,48,723,807952.00,,INE464A01028,01-Apr-21,,
504000,ELPRO INTER ,X ,Q,41.30,42.70,41.10,41.10,41.10,41.40,11,1500,62136.00,,INE579B01039,01-Apr-21,,
504008,EMCO LTD.   ,Z ,Q,1.51,1.51,1.51,1.51,1.51,1.44,3,2250,3397.00,,INE078A01026,01-Apr-21,,
504028,GEE LTD     ,X ,Q,39.40,39.40,38.00,38.80,38.85,38.90,69,13362,514540.00,,INE064H01021,01-Apr-21,,
504036,HIND.RECT   ,B ,Q,120.05,130.00,119.80,126.05,126.50,119.05,195,3179,396310.00,,INE835D01023,01-Apr-21,,
504058,NIPPOBATRY  ,B ,Q,729.75,740.20,702.20,728.75,728.45,711.90,51,596,426345.00,,INE567A01010,01-Apr-21,,
504067,ZENSAR TECH.,A ,Q,274.40,276.40,268.40,274.80,276.40,274.25,619,15549,4264528.00,,INE520A01027,01-Apr-21,,
504076,JYOTI LTD.  ,X ,Q,10.93,10.93,10.15,10.91,10.93,10.41,40,21123,230221.00,,INE511D01012,01-Apr-21,,
504080,JSL LTD.    ,XT,Q,112.20,112.20,106.90,112.20,112.20,106.90,7,131,14178.00,,INE581L01018,01-Apr-21,,
504084,KAYCEE IND  ,X ,Q,2700.00,2700.00,2700.00,2700.00,2700.00,2700.00,1,1,2700.00,,INE813G01015,01-Apr-21,,
504092,INDOKEM LTD.,X ,Q,25.75,25.75,24.55,25.20,25.05,25.10,31,5959,149742.00,,INE716F01012,01-Apr-21,,
504093,PANA ENERG  ,X ,Q,202.50,210.00,201.10,206.80,206.80,199.55,125,4253,878923.00,,INE795A01017,01-Apr-21,,
504112,NELCO LTD.  ,A ,Q,192.35,198.10,192.35,197.25,197.25,188.60,146,3940,772771.00,,INE045B01015,01-Apr-21,,
504132,PERM MAGNETS,X ,Q,194.00,219.00,194.00,214.40,217.00,191.75,334,19194,4067345.00,,INE418E01018,01-Apr-21,,
504176,HIGH ENERGY ,X ,Q,813.05,830.00,810.00,813.90,813.90,820.10,102,1458,1189393.00,,INE783E01015,01-Apr-21,,
504180,STD.BATTERY ,XT,Q,48.05,48.05,48.05,48.05,48.05,47.15,8,4776,229486.00,,INE502C01039,01-Apr-21,,
504212,UNIV.CABLE  ,B ,Q,139.40,139.40,138.75,138.85,138.80,136.15,19,156,21658.00,,INE279A01012,01-Apr-21,,
504220,W.S.INDUSTR.,B ,Q,6.97,6.98,6.35,6.98,6.98,6.65,107,37348,257334.00,,INE100D01014,01-Apr-21,,
504240,DELTON CABLE,X ,Q,33.90,33.90,31.00,33.65,33.90,32.60,21,711,23270.00,,INE872E01016,01-Apr-21,,
504258,LAKSHMI ELEC,X ,Q,310.00,311.90,299.00,300.55,300.50,302.00,23,236,71493.00,,INE284C01018,01-Apr-21,,
504273,MODULEX     ,X ,Q,5.95,6.00,5.65,5.81,5.81,6.08,38,4018,23178.00,,INE064R01012,01-Apr-21,,
504286,DELTAMAGNT  ,B ,Q,31.95,31.95,31.95,31.95,31.95,30.75,3,30,958.00,,INE393A01011,01-Apr-21,,
504335,PAZEL       ,XT,Q,0.23,0.23,0.23,0.23,0.23,0.22,67,148224,34091.00,,INE040N01029,01-Apr-21,,
504341,RELTD       ,X ,Q,32.05,36.00,32.05,34.25,35.00,34.00,29,2627,88489.00,,INE206N01018,01-Apr-21,,
504378,NYSSACORP   ,XT,Q,3.10,3.10,3.10,3.10,3.10,3.04,21,19514,60493.00,,INE812K01027,01-Apr-21,,
504605,UNI ABEX    ,X ,Q,371.30,400.00,371.30,400.00,400.00,391.95,9,210,83851.00,,INE361D01012,01-Apr-21,,
504614,SARDA ENMIN ,B ,Q,423.35,442.30,416.00,439.25,439.25,418.75,1289,20512,8885522.00,,INE385C01013,01-Apr-21,,
504646,BHAGWATI AUT,X ,Q,145.00,145.00,144.45,144.50,144.50,139.25,4,32,4624.00,,INE106G01014,01-Apr-21,,
504673,UNIV.PRIME  ,XT,Q,3.15,3.15,3.15,3.15,3.15,3.09,1,1,3.00,,INE621D01019,01-Apr-21,,
504731,I BRIGHT ST ,XT,Q,18.70,18.70,18.70,18.70,18.70,18.70,1,10,187.00,,INE566M01017,01-Apr-21,,
504741,IND.HUME PIP,A ,Q,173.20,181.45,171.65,179.25,179.25,172.95,1315,29117,5094929.00,,INE323C01030,01-Apr-21,,
504746,IND.LINKCHAI,P ,Q,375.00,375.00,375.00,375.00,375.00,370.00,1,150,56250.00,,INE359D01016,01-Apr-21,,
504786,INVEST &PREC,X ,Q,176.60,184.80,176.60,184.70,184.10,179.95,4,65,11933.00,,INE155E01016,01-Apr-21,,
504810,INFORMEDTEC ,X ,Q,25.20,25.20,23.05,23.15,23.15,24.00,11,1312,32906.00,,INE123E01014,01-Apr-21,,
504879,ORIENT ABRAS,B ,Q,20.55,21.60,20.55,21.45,21.20,20.70,22,2415,51523.00,,INE569C01020,01-Apr-21,,
504882,NATIONAL STD,XT,Q,510.85,559.00,510.85,559.00,559.00,537.70,13,90,47399.00,,INE166R01015,01-Apr-21,,
504908,DUNCANENG   ,X ,Q,127.00,127.00,93.90,105.25,105.10,114.90,42,1490,161707.00,,INE340F01011,01-Apr-21,,
504918,SANDUR MANG.,X ,Q,1037.50,1124.00,1030.00,1053.30,1053.30,1012.15,319,4875,5128151.00,,INE149K01016,01-Apr-21,,
504959,STOVAC IND. ,X ,Q,1760.00,1760.00,1680.00,1742.05,1744.80,1720.00,47,279,481786.00,,INE755D01015,01-Apr-21,,
504961,TATA YODOGAW,XT,Q,38.05,39.90,37.30,39.75,39.90,38.00,65,5915,229325.00,,INE895C01011,01-Apr-21,,
504966,TINPLATE    ,A ,Q,161.85,170.90,161.65,168.45,168.45,160.50,981,51983,8690898.00,,INE422C01014,01-Apr-21,,
504973,CHOLAHLDNG  ,A ,Q,598.05,603.75,590.45,595.80,595.55,599.70,203,1645,980416.00,,INE149A01033,01-Apr-21,,
504988,WELCAST     ,X ,Q,376.90,376.90,350.00,350.00,350.00,359.75,4,52,18226.00,,INE380G01015,01-Apr-21,,
505010,AUTO AXLES  ,A ,Q,1056.70,1100.00,1056.70,1096.80,1098.50,1048.65,74,183,198755.00,,INE449A01011,01-Apr-21,,
505036,AUTO COR.GOA,X ,Q,423.95,433.95,420.00,425.00,425.00,406.90,28,1169,494345.00,,INE451C01013,01-Apr-21,,
505075,SETCO AUTO  ,B ,Q,14.95,15.45,14.40,15.45,15.45,14.05,93,68669,1054166.00,,INE878E01021,01-Apr-21,,
505141,SCOOTERS IND,T ,Q,36.40,36.80,35.20,36.40,36.40,36.40,22,588,21486.00,,INE959E01011,01-Apr-21,,
