SC_CODE,SC_NAME,SC_GROUP,SC_TYPE,OPEN,HIGH,LOW,CLOSE,LAST,PREVCLOSE,NO_TRADES,NO_OF_SHRS,NET_TURNOV,TDCLOINDI,ISIN_CODE,TRADING_DATE,FILLER2,FILLER3
512329,KRL         ,XT,Q,125.00,125.00,125.00,125.00,125.00,125.00,1,6,750.00,,INE385F01016,03-May-21,,
512344,ARAVALI SEC.,X ,Q,1.90,1.90,1.90,1.90,1.90,1.99,2,930,1767.00,,INE068C01015,03-May-21,,
512359,SWORDEDGE   ,X ,Q,7.63,7.63,7.63,7.63,7.63,7.27,1,10,76.00,,INE093G01014,03-May-21,,
512379,CRESSANDA SO,XT,Q,0.30,0.32,0.30,0.32,0.32,0.31,43,42328,12718.00,,INE716D01033,03-May-21,,
512381,STARTECK    ,X ,Q,72.95,79.00,67.10,78.95,79.00,71.95,269,20349,1473846.00,,INE992I01013,03-May-21,,
512393,SHARDUL SECU,X ,Q,49.00,49.00,49.00,49.00,49.00,49.50,3,249,12201.00,,INE037B01012,03-May-21,,
512399,KAPASHI COMM,XT,Q,45.30,45.30,45.30,45.30,45.30,46.20,1,10,453.00,,INE017I01019,03-May-21,,
512405,I-POWER SOLS,XT,Q,3.88,3.88,3.88,3.88,3.88,3.88,1,500,1940.00,,INE468F01010,03-May-21,,
512425,NIRAV COMMER,X ,Q,259.90,261.40,249.00,261.40,261.40,249.00,6,47,11738.00,,INE242B01018,03-May-21,,
512437,APOLLO FIN I,X ,Q,265.00,284.95,265.00,279.05,280.00,279.20,124,1182,330139.00,,INE412D01013,03-May-21,,
512441,ENBEE TRADG.,XT,Q,43.50,43.50,43.50,43.50,43.50,44.05,1,3,130.00,,INE993I01011,03-May-21,,
512453,SHRI JAGDAMB,X ,Q,506.00,524.95,494.85,515.70,517.10,506.80,168,2030,1035293.00,,INE564J01026,03-May-21,,
512455,LLOYDS MET E,X ,Q,15.25,15.75,14.30,15.20,15.25,15.03,391,182397,2838929.00,,INE281B01032,03-May-21,,
512463,SHREE GLOBAL,X ,Q,4.29,4.29,4.29,4.29,4.29,4.09,9,1369,5873.00,,INE080I01025,03-May-21,,
512477,BETEX INDIA ,X ,Q,46.50,46.50,46.45,46.50,46.45,45.65,6,361,16784.00,,INE765L01017,03-May-21,,
512481,POLYTEX(P)  ,Z ,Q,1.10,1.10,1.10,1.10,1.10,1.12,19,6627,7289.00,,INE012F01016,03-May-21,,
512493,GARNET INTL ,X ,Q,30.10,30.15,29.30,30.15,30.15,28.75,48,14122,425190.00,,INE590B01010,03-May-21,,
512499,SHALIMAR PRO,X ,Q,0.49,0.49,0.49,0.49,0.49,0.49,37,8104,3970.00,,INE435E01020,03-May-21,,
512519,DONEAR IND. ,B ,Q,28.30,29.25,27.50,29.25,29.25,28.70,74,3295,94267.00,,INE668D01028,03-May-21,,
512527,SUPER SAL IN,X ,Q,595.00,605.00,595.00,605.00,605.00,605.00,5,276,165770.00,,INE091C01017,03-May-21,,
512529,SEQUENT     ,A ,Q,294.90,294.90,280.70,284.55,284.90,291.40,1389,60632,17370651.00,,INE807F01027,03-May-21,,
512531,STC INDIA   ,B ,Q,77.45,80.95,77.00,78.15,78.15,78.00,120,4756,376726.00,,INE655A01013,03-May-21,,
512553,ZENITH EXP. ,B ,Q,72.35,72.35,65.45,69.80,69.50,72.35,60,950,65029.00,,INE058B01018,03-May-21,,
512559,KOHINORFOODS,Z ,Q,7.21,7.55,6.93,7.55,7.55,7.21,32,5605,41212.00,,INE080B01012,03-May-21,,
512565,R.T.EXPORTS ,X ,Q,2.01,2.01,2.01,2.01,2.01,2.11,3,210,422.00,,INE581D01015,03-May-21,,
512573,AVANTI FEEDS,A ,Q,478.00,488.00,478.00,479.90,479.90,487.15,1694,27195,13094633.00,,INE871C01038,03-May-21,,
512587,ZODIAC JRD  ,B ,Q,27.95,27.95,27.15,27.45,27.40,27.05,35,845,23242.00,,INE077B01018,03-May-21,,
512589,SITA ENTER. ,X ,Q,11.90,11.90,11.00,11.90,11.90,11.40,10,116,1365.00,,INE579D01019,03-May-21,,
512597,KEYFINSER   ,B ,Q,55.70,55.70,55.70,55.70,55.70,61.20,9,20,1114.00,,INE681C01015,03-May-21,,
512599,ADANI ENTER ,A ,Q,1154.95,1263.00,1123.40,1255.60,1255.60,1158.50,14703,607822,737141776.00,,INE423A01024,03-May-21,,
512604,HARIA EXPORT,X ,Q,1.06,1.06,1.06,1.06,1.06,1.01,3,320,339.00,,INE772B01014,03-May-21,,
512608,BHANDARI HOS,B ,Q,2.40,2.46,2.31,2.41,2.41,2.43,45,37602,90061.00,,INE474E01029,03-May-21,,
512618,RLF LIMITED.,XT,Q,4.15,4.15,4.15,4.15,4.15,4.35,3,320,1328.00,,INE629C01014,03-May-21,,
512624,REGENTRP    ,X ,Q,2.01,2.01,1.91,1.91,1.91,2.01,3,500,956.00,,INE769D01016,03-May-21,,
512626,ORBIT EXPORT,B ,Q,59.00,59.00,56.10,57.20,57.90,58.00,23,1027,58790.00,,INE231G01010,03-May-21,,
512634,SAVERA IND  ,X ,Q,43.10,45.00,42.45,44.80,45.00,44.45,29,4429,194768.00,,INE104E01014,03-May-21,,
513005,VBC FERRO   ,XT,Q,15.70,15.71,15.01,15.71,15.71,14.97,8,2350,36706.00,,INE114E01013,03-May-21,,
513010,TATASTLLP   ,A ,Q,940.25,940.25,940.25,940.25,940.25,895.50,75,1890,1777072.00,,INE674A01014,03-May-21,,
513023,NAV BHAR VEN,A ,Q,78.00,85.90,78.00,84.75,84.75,78.40,4201,377456,31469114.00,,INE725A01022,03-May-21,,
513059,G.S.AUTO INT,X ,Q,4.37,4.43,4.37,4.43,4.43,4.24,11,5867,25896.00,,INE736H01024,03-May-21,,
513063,TRANSFREIGHT,XT,Q,7.60,7.60,7.35,7.35,7.35,7.64,4,1100,8310.00,,INE360D01014,03-May-21,,
513097,SHIV.BIMETAL,X ,Q,89.00,92.00,86.80,90.25,90.90,89.10,222,21971,1952189.00,,INE386D01027,03-May-21,,
513108,GANDHI SP.TU,B ,Q,307.00,311.00,300.00,303.10,304.00,303.50,126,2317,707377.00,,INE524B01027,03-May-21,,
513117,AMFORGE IND.,X ,Q,1.75,1.75,1.67,1.67,1.67,1.75,11,4370,7321.00,,INE991A01020,03-May-21,,
513121,ORICON ENT  ,B ,Q,21.00,21.90,20.85,21.70,21.75,21.40,66,9653,205160.00,,INE730A01022,03-May-21,,
513142,BALASORE    ,Z ,Q,6.46,6.46,6.46,6.46,6.46,6.79,114,81245,524842.00,,INE135A01024,03-May-21,,
513149,ACROW INDIA ,X ,Q,142.80,142.80,136.05,142.00,142.00,131.75,16,730,102812.00,,INE950D01012,03-May-21,,
513173,STL STR INF ,X ,Q,4.05,4.05,4.05,4.05,4.05,4.26,1,200,810.00,,INE205F01016,03-May-21,,
513179,NAT STL AGRO,T ,Q,5.00,5.00,4.57,4.77,4.77,4.78,23,3495,16845.00,,INE088B01015,03-May-21,,
513216,UTTAM GALVA ,B ,Q,7.50,7.66,7.01,7.66,7.66,7.30,225,226621,1663366.00,,INE699A01011,03-May-21,,
513228,PENNAR STEEL,B ,Q,18.00,18.50,17.75,18.40,18.50,18.00,310,47743,872324.00,,INE932A01024,03-May-21,,
513250,JYOTI STRUCT,Z ,Q,4.93,5.15,4.91,4.91,4.91,5.16,18,9677,48041.00,,INE197A01024,03-May-21,,
513252,JAY USHIN   ,X ,Q,443.00,443.00,443.00,443.00,443.00,443.70,1,50,22150.00,,INE289D01015,03-May-21,,
513262,ST.STR.WHEEL,B ,Q,625.00,752.80,625.00,726.55,730.00,714.15,680,7138,5208716.00,,INE802C01017,03-May-21,,
513269,MAN IND.(I) ,B ,Q,92.85,96.00,90.75,93.65,93.65,91.05,3360,248376,23397953.00,,INE993A01026,03-May-21,,
513305,TERRASCOPE  ,X ,Q,1.76,1.76,1.76,1.76,1.76,1.85,31,31352,55179.00,,INE346M01022,03-May-21,,
513307,SYNTHIKO FOI,XT,Q,24.50,24.50,24.50,24.50,24.50,23.60,1,1,24.00,,INE363L01029,03-May-21,,
513309,GOLKONDA    ,Z ,Q,16.10,16.10,16.10,16.10,16.10,15.82,23,2171,34953.00,,INE327C01031,03-May-21,,
513335,METALFORGE  ,Z ,Q,5.00,5.40,5.00,5.36,5.40,5.15,42,6169,32477.00,,INE425A01011,03-May-21,,
513337,GUJ.TOOLROOM,XT,Q,5.75,5.75,5.75,5.75,5.75,5.48,2,220,1265.00,,INE145J01024,03-May-21,,
513343,GRAND FOUND ,B ,Q,1.83,2.00,1.83,1.87,1.87,1.91,5,2010,3795.00,,INE534A01028,03-May-21,,
513349,AJMERA      ,B ,Q,109.75,115.30,109.70,111.80,111.70,111.85,149,3109,345798.00,,INE298G01027,03-May-21,,
513353,COCHIN MIN. ,X ,Q,120.45,127.00,120.45,125.55,125.30,120.40,149,12319,1537215.00,,INE105D01013,03-May-21,,
513361,ISW LTD     ,X ,Q,0.84,0.84,0.76,0.83,0.84,0.80,336,642913,530975.00,,INE072A01029,03-May-21,,
513369,RAJKUMAR FRG,X ,Q,40.85,47.35,40.00,41.10,41.00,40.05,39,1607,68069.00,,INE013J01016,03-May-21,,
513375,CARBORUNDUM ,A ,Q,547.00,584.20,544.55,574.10,572.80,546.70,2193,46728,26748628.00,,INE120A01034,03-May-21,,
513377,MINERAL&METL,A ,Q,40.50,43.40,40.50,42.75,42.75,40.90,3344,1040605,44264317.00,,INE123F01029,03-May-21,,
513397,VALLABH STEL,X ,Q,10.36,10.36,9.87,9.90,9.90,9.87,4,752,7687.00,,INE457E01016,03-May-21,,
513401,ASHIANA ISP.,X ,Q,16.15,16.90,16.11,16.90,16.90,16.11,24,1727,28207.00,,INE587D01012,03-May-21,,
513403,PM TELELINN ,XT,Q,5.23,5.23,5.23,5.23,5.23,4.99,3,125,653.00,,INE092C01015,03-May-21,,
513430,MAITRI      ,XT,Q,6.43,6.43,6.43,6.43,6.43,6.76,1,10,64.00,,INE501L01024,03-May-21,,
513434,TATA METALIK,A ,Q,1069.00,1264.60,1062.00,1255.95,1255.95,1053.85,13285,353321,419722725.00,,INE056C01010,03-May-21,,
513436,SHAH ALLOYS ,T ,Q,11.81,13.00,11.81,13.00,13.00,12.42,7,10200,132362.00,,INE640C01011,03-May-21,,
513446,JSWISPL     ,B ,Q,48.15,48.15,48.15,48.15,48.15,45.90,135,284507,13699012.00,,INE743C01021,03-May-21,,
513456,KANISHK ST. ,XT,Q,10.30,11.28,10.25,11.28,11.28,10.75,17,3652,39826.00,,INE791E01018,03-May-21,,
513472,SIMPLEX CAST,X ,Q,15.80,16.65,15.51,15.84,15.53,15.00,55,14125,226026.00,,INE658D01011,03-May-21,,
513488,SH.STEEL WIR,X ,Q,23.00,23.00,22.10,23.00,23.00,23.00,21,1858,42653.00,,INE387D01025,03-May-21,,
513502,BARODA EXTR.,X ,Q,0.78,0.80,0.78,0.78,0.78,0.79,206,464617,366208.00,,INE927K01023,03-May-21,,
513509,KALYANI FORG,T ,Q,185.00,185.00,185.00,185.00,185.00,176.35,1,11,2035.00,,INE314G01014,03-May-21,,
513511,PANCH.STEEL ,X ,Q,45.00,47.25,45.00,47.10,47.25,45.00,52,21620,1010638.00,,INE798F01010,03-May-21,,
513513,ADITYA ISPAT,X ,Q,5.90,6.00,5.90,6.00,6.00,5.99,8,3043,18027.00,,INE570B01012,03-May-21,,
513515,S.R.INDUS.  ,XT,Q,2.83,2.83,2.83,2.83,2.83,2.83,6,1100,3113.00,,INE329C01011,03-May-21,,
513517,STEELCAST   ,X ,Q,130.00,138.50,130.00,135.85,135.00,130.80,94,3859,505706.00,,INE124E01020,03-May-21,,
513519,PITTIENG    ,B ,Q,63.00,64.60,63.00,64.20,64.60,64.10,583,87029,5572929.00,,INE450D01021,03-May-21,,
513528,GLITTEK GRAN,X ,Q,1.26,1.26,1.26,1.26,1.26,1.20,2,1000,1260.00,,INE741B01027,03-May-21,,
513532,PRADEEP MET.,X ,Q,38.40,40.25,38.40,40.00,40.00,38.50,53,17754,704382.00,,INE770A01010,03-May-21,,
513536,GNRL        ,X ,Q,13.49,13.49,12.33,13.07,13.33,12.89,45,5302,70276.00,,INE207H01018,03-May-21,,
513540,T.N.STEEL TU,P ,Q,10.41,11.41,10.40,11.41,11.41,10.87,9,1000,11094.00,,INE176E01012,03-May-21,,
513544,MARDIA SAMYG,Z ,Q,2.07,2.07,2.07,2.07,2.07,1.98,2,86,178.00,,INE277E01026,03-May-21,,
513548,SHARDA ISPAT,XT,Q,58.70,59.25,55.00,56.20,59.25,56.45,58,2454,142705.00,,INE385M01012,03-May-21,,
513554,MAHA STEEL  ,B ,Q,94.80,94.80,91.05,92.90,92.85,92.25,68,1661,154529.00,,INE451L01014,03-May-21,,
513558,REAL STRIPS ,X ,Q,6.79,6.79,6.79,6.79,6.79,7.14,5,6982,47407.00,,INE183B01014,03-May-21,,
513566,NOVA IRON&ST,XT,Q,12.89,12.89,12.89,12.89,12.89,12.64,6,740,9538.00,,INE608C01026,03-May-21,,
513599,HIND.COPPER ,A ,Q,154.15,160.65,154.00,154.65,154.65,154.85,8392,601496,94527232.00,,INE531E01026,03-May-21,,
513605,SRIPIPES    ,A ,Q,192.35,208.00,191.30,204.85,204.60,192.85,880,25608,5158014.00,,INE943C01027,03-May-21,,
513642,AXEL POLYMER,XT,Q,12.90,13.00,12.90,12.93,12.90,12.99,5,5196,67178.00,,INE197C01012,03-May-21,,
513683,NLCINDIA    ,A ,Q,47.25,48.50,47.25,48.00,48.00,47.65,1011,166258,7984996.00,,INE589A01014,03-May-21,,
513687,SPECTRA IND.,XT,Q,2.92,2.92,2.92,2.92,2.92,3.07,2,550,1606.00,,INE848B01012,03-May-21,,
513691,JMT AUTO LTD,B ,Q,2.49,2.49,2.36,2.41,2.41,2.46,78,47968,115292.00,,INE988E01036,03-May-21,,
513693,KIC METALIKS,X ,Q,42.60,44.20,42.60,44.20,44.20,40.20,76,13369,587972.00,,INE434C01027,03-May-21,,
513709,SHILP GRAVUR,X ,Q,103.00,103.00,98.10,99.60,100.90,103.00,136,12649,1270164.00,,INE960A01017,03-May-21,,
513713,WHITEORG    ,X ,Q,4.90,5.18,4.80,4.85,4.85,4.96,108,41264,203126.00,,INE146C01019,03-May-21,,
513723,HIMALAYA GR.,X ,Q,19.60,19.60,19.50,19.50,19.50,19.10,6,1686,33027.00,,INE464C01024,03-May-21,,
513729,ARO GRANITE ,B ,Q,42.90,43.75,42.90,43.50,43.50,44.15,16,707,30744.00,,INE210C01013,03-May-21,,
514010,HIM.FIBRES  ,X ,Q,1.45,1.45,1.45,1.45,1.45,1.39,20,7191,10426.00,,INE723D01021,03-May-21,,
514030,DEEPAK SPINN,X ,Q,99.00,99.90,94.75,95.55,95.55,99.00,128,21120,2024160.00,,INE272C01013,03-May-21,,
514034,JBF IND.LTD ,T ,Q,16.95,17.25,16.10,16.10,16.10,16.92,217,159140,2602859.00,,INE187A01017,03-May-21,,
514036,LOY.TEX MILL,X ,Q,486.00,512.95,485.00,490.40,490.00,496.00,11,207,102890.00,,INE970D01010,03-May-21,,
514043,HIMAT.SEIDE ,A ,Q,160.05,160.30,154.00,155.25,155.25,156.50,1119,31833,4966055.00,,INE049A01027,03-May-21,,
514045,BSL LTD.    ,B ,Q,36.85,40.85,36.25,38.35,37.85,36.85,201,16120,622841.00,,INE594B01012,03-May-21,,
514087,PBM POLYTEX ,X ,Q,52.00,57.80,49.45,53.10,53.10,51.05,16,456,23714.00,,INE501F01018,03-May-21,,
514113,ADHINATH TEX,XT,Q,3.00,3.00,3.00,3.00,3.00,3.00,3,52,156.00,,INE207C01019,03-May-21,,
514138,SURYALATA SP,X ,Q,126.55,132.25,126.50,132.00,132.00,126.00,17,1459,189155.00,,INE132C01027,03-May-21,,
514140,SURYAVA SPIN,X ,Q,7.69,7.84,7.69,7.69,7.69,7.84,6,1000,7720.00,,INE431C01023,03-May-21,,
514142,TT LTD.     ,B ,Q,46.50,46.80,46.20,46.80,46.80,46.40,59,112,5211.00,,INE592B01016,03-May-21,,
514144,UNIWORTH LTD,XT,Q,0.60,0.60,0.57,0.57,0.57,0.60,3,5125,3071.00,,INE207A01013,03-May-21,,
514162,WELSPUN (I) ,A ,Q,80.50,82.35,79.55,81.80,81.80,79.50,1160,125249,10197652.00,,INE192B01031,03-May-21,,
514165,IND.ACRYLICS,X ,Q,12.19,12.70,11.95,12.58,12.58,11.69,1108,920381,11275680.00,,INE862B01013,03-May-21,,
514167,GANESH ECOSP,B ,Q,588.00,590.00,560.10,571.40,575.00,594.10,531,8451,4858366.00,,INE845D01014,03-May-21,,
514171,CEETA IND.  ,XT,Q,7.05,7.05,7.05,7.05,7.05,7.17,3,106,747.00,,INE760J01012,03-May-21,,
514175,VARDHMAN POL,B ,Q,18.05,18.80,17.50,18.80,18.80,18.25,165,2995,53781.00,,INE835A01011,03-May-21,,
514183,BLA ROS IND ,X ,Q,183.10,183.10,175.50,177.95,177.95,179.00,2258,73377,13126624.00,,INE761G01016,03-May-21,,
514211,SUMEET INDUS,T ,Q,4.36,4.74,4.36,4.52,4.45,4.58,66,31599,145926.00,,INE235C01010,03-May-21,,
514215,BINNY LTD.  ,X ,Q,111.80,111.80,104.60,105.35,105.35,109.85,132,14812,1573798.00,,INE118K01011,03-May-21,,
514221,KLIFESTYLE  ,Z ,Q,0.19,0.20,0.19,0.19,0.19,0.19,32,286100,54575.00,,INE218A01028,03-May-21,,
514223,RAMGOPAL POL,XT,Q,1.35,1.35,1.35,1.35,1.35,1.29,3,625,843.00,,INE410D01017,03-May-21,,
514234,SANGAM INDIA,T ,Q,77.50,81.50,77.50,81.50,81.50,81.00,13,565,44840.00,,INE495C01010,03-May-21,,
514238,IKAB SEC.   ,X ,Q,23.00,23.00,23.00,23.00,23.00,23.00,1,1,23.00,,INE874A01010,03-May-21,,
514248,SREECHEM RES,P ,Q,16.00,16.00,16.00,16.00,16.00,15.71,2,200,3200.00,,INE377C01010,03-May-21,,
514266,ZENITH FIBRE,X ,Q,35.50,37.40,35.15,36.25,36.25,37.80,11,1240,44650.00,,INE106C01013,03-May-21,,
514274,AARVEE DENIM,T ,Q,19.85,20.75,19.80,20.70,20.70,20.80,17,3229,65343.00,,INE273D01019,03-May-21,,
514286,ASHIMA LTD. ,B ,Q,15.55,16.20,15.25,16.00,16.00,15.75,17,6799,107444.00,,INE440A01010,03-May-21,,
514300,PIONEER EMB ,B ,Q,46.80,47.55,46.00,46.85,46.25,46.75,362,22321,1040635.00,,INE156C01018,03-May-21,,
514302,VIPPY SPIN. ,X ,Q,54.95,54.95,50.30,51.00,51.00,54.00,35,4016,205148.00,,INE660D01017,03-May-21,,
514312,JAY HIND SYN,XT,Q,3.92,3.92,3.92,3.92,3.92,3.74,11,1900,7448.00,,INE156E01014,03-May-21,,
514316,RAGHUVIR SYN,X ,Q,199.00,199.00,199.00,199.00,199.00,199.00,1,1,199.00,,INE969C01014,03-May-21,,
514322,KAMADGIRI   ,X ,Q,26.55,27.35,26.55,26.60,26.55,26.20,5,403,10710.00,,INE535C01013,03-May-21,,
514324,OMNITEX IND.,XT,Q,22.80,22.80,22.80,22.80,22.80,22.80,4,2500,57000.00,,INE814D01010,03-May-21,,
514326,PATSPIN INDI,B ,Q,4.65,4.65,4.25,4.50,4.50,4.60,12,1794,7800.00,,INE790C01014,03-May-21,,
514330,ONEGLOBAL   ,X ,Q,5.50,5.50,5.50,5.50,5.50,5.40,2,300,1650.00,,INE670O01013,03-May-21,,
514332,NEOINFRA    ,X ,Q,16.00,16.00,14.95,14.95,14.95,15.70,4,240,3693.00,,INE216I01017,03-May-21,,
514354,PREMIER POLY,B ,Q,42.00,42.00,38.15,38.65,38.60,39.10,46,841,32514.00,,INE309M01012,03-May-21,,
514358,EVERLON SYN.,X ,Q,10.50,10.50,9.75,10.50,10.50,10.00,3,101,987.00,,INE339D01034,03-May-21,,
514360,KRRAIL      ,X ,Q,13.25,14.00,13.25,13.80,13.80,14.00,15,1662,22661.00,,INE078T01026,03-May-21,,
514386,GUJ COTEX   ,X ,Q,1.28,1.28,1.28,1.28,1.28,1.22,1,5,6.00,,INE004C01028,03-May-21,,
514394,AJIL        ,X ,Q,27.35,27.35,26.65,27.20,27.20,27.30,30,2776,75232.00,,INE022N01019,03-May-21,,
514400,GARWARE SYN.,X ,Q,10.15,10.16,10.00,10.16,10.16,9.97,10,4229,42939.00,,INE340D01016,03-May-21,,
514412,SARUPINDUS  ,X ,Q,14.25,14.25,14.25,14.25,14.25,15.00,5,717,10217.00,,INE305D01019,03-May-21,,
514418,MANORG      ,X ,Q,585.25,620.00,585.25,612.00,612.00,594.85,644,17395,10637998.00,,INE370D01013,03-May-21,,
514428,HINDU.ADHESI,X ,Q,108.90,109.60,105.10,106.75,107.55,106.00,36,2183,235567.00,,INE074C01013,03-May-21,,
514442,SRI KPR IND ,X ,Q,13.00,13.00,12.40,12.88,12.85,12.97,13,2885,37157.00,,INE009C01019,03-May-21,,
514448,JYOTI RESINS,X ,Q,689.95,728.45,656.05,719.05,719.05,654.80,518,13454,9423199.00,,INE577D01013,03-May-21,,
514450,MAHA.RUBTECH,X ,Q,41.90,41.90,34.55,37.60,37.60,38.00,18,1552,58065.00,,INE112D01035,03-May-21,,
514454,SOUTH.LATEX ,XT,Q,6.50,6.50,5.95,5.95,5.95,6.26,4,218,1303.00,,INE410M01018,03-May-21,,
514460,OSWAL YARNS ,XT,Q,4.60,4.73,4.51,4.70,4.70,4.51,6,139,649.00,,INE670H01017,03-May-21,,
514470,WIMSOME TEXT,B ,Q,25.70,28.00,25.70,27.00,27.00,27.05,18,2487,66492.00,,INE837B01031,03-May-21,,
514484,THAMBI MOD. ,X ,Q,8.09,8.09,8.09,8.09,8.09,7.71,1,100,809.00,,INE830D01016,03-May-21,,
515008,MOD.INSUL.  ,XT,Q,44.75,44.95,43.00,43.35,43.35,45.00,29,5493,237345.00,,INE219W01012,03-May-21,,
515030,ASAHI IN.GLA,A ,Q,293.80,304.55,291.00,302.85,303.50,292.85,137,2301,682764.00,,INE439A01020,03-May-21,,
515037,MURD.CERAM  ,B ,Q,19.55,20.70,19.30,20.20,20.40,19.60,308,14280,285143.00,,INE692B01014,03-May-21,,
515043,SAINT-GOBAIN,X ,Q,63.95,63.95,62.70,63.30,63.50,64.10,246,26076,1647279.00,,INE068B01017,03-May-21,,
515055,ANANTRAJ    ,B ,Q,52.40,53.80,51.20,52.50,52.50,52.75,269,21725,1141007.00,,INE242C01024,03-May-21,,
515059,MADHUS.IND. ,X ,Q,11.38,11.38,11.25,11.25,11.25,11.38,5,850,9578.00,,INE469C01023,03-May-21,,
515085,RESTILE CER.,X ,Q,2.00,2.00,1.83,1.84,1.84,1.95,6,649,1199.00,,INE298E01022,03-May-21,,
515093,MADHAV MARB.,B ,Q,51.55,51.55,49.00,49.80,49.80,50.05,61,6420,319084.00,,INE925C01016,03-May-21,,
515127,RAMASIGNS   ,X ,Q,2.08,2.08,2.08,2.08,2.08,1.99,9,7337,15260.00,,INE650D01026,03-May-21,,
515145,HIND.NAT.GLS,B ,Q,32.00,32.75,31.00,31.15,31.15,31.40,45,7056,221795.00,,INE952A01022,03-May-21,,
515147,HALDYN GLASS,X ,Q,48.00,48.50,44.15,44.45,44.45,47.55,3819,662675,30002715.00,,INE506D01020,03-May-21,,
516003,DUROPLY     ,X ,Q,45.95,46.00,43.20,43.95,44.05,44.45,29,1439,65202.00,,INE932D01010,03-May-21,,
516007,MANGALAM TIM,B ,Q,10.26,10.39,10.26,10.39,10.39,10.29,8,209,2155.00,,INE805B01012,03-May-21,,
516016,SHREYANS IND,B ,Q,83.50,87.35,83.00,85.70,87.35,83.20,121,1764,149260.00,,INE231C01019,03-May-21,,
516020,AGIO PAPER  ,X ,Q,2.25,2.25,2.20,2.20,2.20,2.15,4,420,924.00,,INE112C01011,03-May-21,,
516022,STAR PAPER  ,B ,Q,116.30,118.00,115.60,117.40,117.85,115.25,83,1834,214841.00,,INE733A01018,03-May-21,,
516030,YASHPAKKA   ,X ,Q,93.80,95.00,88.50,94.25,94.25,90.65,651,216767,20131729.00,,INE551D01018,03-May-21,,
516062,NAT.PLYWOOD ,Z ,Q,5.23,5.23,4.76,4.76,4.76,4.99,6,8801,45812.00,,INE497C01016,03-May-21,,
516064,ARROWGREEN  ,B ,Q,73.75,76.50,73.35,74.10,74.50,73.35,58,1876,139368.00,,INE570D01018,03-May-21,,
516072,VISHNU CHEM ,B ,Q,330.00,333.00,322.00,329.05,328.00,330.25,48,467,154415.00,,INE270I01014,03-May-21,,
516078,JUMBO BAG   ,Z ,Q,9.55,9.55,8.71,9.07,9.40,9.10,15,3320,30913.00,,INE699D01015,03-May-21,,
516082,N.R.AGARWAL ,B ,Q,203.10,212.20,203.00,211.85,212.00,206.60,342,5404,1132258.00,,INE740D01017,03-May-21,,
516086,SH.RAJES.PAP,XT,Q,1.46,1.46,1.46,1.46,1.46,1.53,3,101,147.00,,INE617D01017,03-May-21,,
516092,3PLAND      ,B ,Q,9.60,10.75,9.60,10.31,10.29,10.85,50,3523,36574.00,,INE105C01023,03-May-21,,
516096,SANGAL PAPER,XT,Q,62.35,67.55,62.35,67.55,67.55,65.50,4,85,5508.00,,INE384D01022,03-May-21,,
516098,VENTURA TEXL,X ,Q,4.74,4.74,4.74,4.74,4.74,4.65,2,254,1203.00,,INE810C01044,03-May-21,,
516106,SH.KARTHIK P,X ,Q,1.90,2.08,1.90,2.08,2.08,1.99,5,1023,1956.00,,INE538D01015,03-May-21,,
516108,S.I.PAPER   ,X ,Q,86.00,87.40,84.15,84.50,87.00,86.15,49,8063,693248.00,,INE088G01014,03-May-21,,
516110,SCANDENT    ,X ,Q,18.90,18.90,17.10,18.00,18.00,18.00,10,236,4093.00,,INE146N01016,03-May-21,,
517015,VINDHYA TELE,A ,Q,795.60,872.70,795.60,849.40,848.00,809.55,813,4727,3967512.00,,INE707A01012,03-May-21,,
517035,RUTTONSHA IN,X ,Q,55.00,57.35,54.00,56.90,56.90,54.95,22,829,45573.00,,INE302D01016,03-May-21,,
517041,ADORWELDING ,B ,Q,377.00,397.45,372.10,389.85,393.55,381.70,326,3513,1366962.00,,INE045A01017,03-May-21,,
517044,INT.DATA MAN,XT,Q,5.05,5.05,5.05,5.05,5.05,5.05,2,25,126.00,,INE649R01010,03-May-21,,
517059,SALZER ELEC ,B ,Q,119.70,123.00,118.10,119.35,119.35,119.80,96,3660,437284.00,,INE457F01013,03-May-21,,
517063,JETINFOTRAN ,X ,Q,42.00,42.00,41.35,41.95,42.00,43.50,5,216,9064.00,,INE919C01019,03-May-21,,
517096,APLAB LTD.  ,X ,Q,17.25,17.25,17.25,17.25,17.25,17.30,4,1512,26082.00,,INE273A01015,03-May-21,,
517119,PCS TECH    ,X ,Q,5.37,5.37,5.00,5.32,5.32,4.96,23,2339,12393.00,,INE834B01012,03-May-21,,
517146,USHA MART.LT,A ,Q,48.70,57.15,48.70,56.15,56.15,48.35,9307,2668555,143600198.00,,INE228A01035,03-May-21,,
517166,SPEL SEMICON,XT,Q,13.40,13.85,13.01,13.06,13.06,13.65,121,30857,405271.00,,INE252A01019,03-May-21,,
517168,SUBROS LTD. ,A ,Q,290.00,307.05,290.00,300.80,300.20,300.50,332,3674,1112767.00,,INE287B01021,03-May-21,,
517174,HONEYWELL   ,A ,Q,42810.00,43499.00,42810.00,43083.05,43000.00,43235.90,98,124,5343605.00,,INE671A01010,03-May-21,,
517206,LUMAX IND   ,B ,Q,1515.00,1559.40,1506.65,1548.35,1556.15,1521.65,113,324,495779.00,,INE162B01018,03-May-21,,
