tradingsymbol,amc,name,purchase_allowed,redemption_allowed,minimum_purchase_amount,purchase_amount_multiplier,minimum_additional_purchase_amount,minimum_redemption_quantity,redemption_quantity_multiplier,dividend_type,scheme_type,plan,settlement_type,last_price,last_price_date
INF336L01784,HSBCMUTUALFUND_MF,HSBC Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,11.1434,2021-04-08
INF336L01DE2,HSBCMUTUALFUND_MF,HSBC Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,36.7639,2021-04-08
INF680P01133,SHRIRAMMUTUALFUND_MF,Shriram Long Term Equity Fund,0,0,500.0,500.0,500.0,100.0,0.001,growth,Equity,regular,T3,13.2863,2021-04-08
INF680P01141,SHRIRAMMUTUALFUND_MF,Shriram Long Term Equity Fund,0,0,500.0,500.0,500.0,100.0,0.001,payout,Equity,regular,T3,13.2785,2021-04-08
INF680P01158,SHRIRAMMUTUALFUND_MF,Shriram Long Term Equity Fund - Direct Plan,1,0,500.0,500.0,500.0,100.0,0.001,growth,Equity,direct,T3,13.8649,2021-04-08
INF680P01166,SHRIRAMMUTUALFUND_MF,Shriram Long Term Equity Fund - Direct Plan,1,0,500.0,500.0,500.0,100.0,0.001,payout,Equity,direct,T3,13.8279,2021-04-08
INF767K01154,LICMUTUALFUND_MF,LIC MF Index Fund - Nifty Plan,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Index Funds,regular,T3,30.1432,2021-04-08
INF767K01162,LICMUTUALFUND_MF,LIC MF Index Fund - Nifty Plan,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Index Funds,regular,T3,81.712,2021-04-08
INF767K01FF2,LICMUTUALFUND_MF,LIC MF Index Fund - Nifty Plan - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Index Funds,direct,T3,85.1687,2021-04-08
INF767K01FG0,LICMUTUALFUND_MF,LIC MF Index Fund - Nifty Plan - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Index Funds,direct,T3,31.3877,2021-04-08
INF082J01382,QUANTUMMUTUALFUND_MF,Quantum India ESG Equity Fund - Direct Plan,1,1,500.0,1.0,500.0,50.0,1.0,growth,Equity,direct,T3,14.85,2021-04-08
INF082J01390,QUANTUMMUTUALFUND_MF,Quantum India ESG Equity Fund,0,1,500.0,1.0,500.0,50.0,1.0,growth,Equity,regular,T3,14.7,2021-04-08
INF767K01PL9,LICMUTUALFUND_MF,LIC MF Arbitrage Fund,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T3,10.977,2021-04-08
INF767K01PN5,LICMUTUALFUND_MF,LIC MF Arbitrage Fund,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T3,10.7246,2021-04-08
INF767K01PP0,LICMUTUALFUND_MF,LIC MF Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Hybrid,direct,T3,11.1272,2021-04-08
INF767K01PR6,LICMUTUALFUND_MF,LIC MF Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T3,10.118,2021-04-08
INF955L01310,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,1555.7912,2021-04-08
INF955L01328,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,715.3454,2021-04-08
INF955L01344,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,716.0655,2021-04-08
INF955L01BF0,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,1595.5225,2021-04-08
INF955L01BG8,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,719.8183,2021-04-08
INF955L01BI4,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund - Plan B - Direct Plan,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,719.0462,2021-04-08
INF955L01BK0,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,751.1124,2021-04-08
INF955L01BM6,BARODAMUTUALFUND_MF,Baroda Treasury Advantage Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,738.9901,2021-04-08
INF955L01161,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,regular,T1,29.2337,2021-04-08
INF955L01179,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Hybrid,regular,T1,14.8532,2021-04-08
INF955L01195,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Hybrid,regular,T1,14.3352,2021-04-08
INF955L01AO4,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Hybrid,direct,T1,15.8233,2021-04-08
INF955L01AQ9,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Hybrid,direct,T1,31.3534,2021-04-08
INF955L01AR7,BARODAMUTUALFUND_MF,Baroda Conservative Hybrid Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Hybrid,direct,T1,14.4914,2021-04-08
INF00XX01838,ITI MUTUAL FUND_MF,ITI Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,10.1757,2021-04-08
INF00XX01846,ITI MUTUAL FUND_MF,ITI Banking & PSU Debt Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,10.1757,2021-04-08
INF00XX01861,ITI MUTUAL FUND_MF,ITI Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,10.2017,2021-04-08
INF00XX01879,ITI MUTUAL FUND_MF,ITI Banking & PSU Debt Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,10.2017,2021-04-08
INF209KB1J14,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Retirement Fund - The 50s Plan,0,1,1000.0,1.0,1000.0,0.001,0.001,growth,Solution Oriented,regular,T1,11.2576,2021-04-08
INF209KB1J22,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Retirement Fund - The 50s Plan,0,1,1000.0,1.0,1000.0,0.001,0.001,payout,Solution Oriented,regular,T1,11.2566,2021-04-08
INF209KB1J48,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Retirement Fund - The 50s Plan - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,growth,Solution Oriented,direct,T1,11.6029,2021-04-08
INF209KB1J55,BirlaSunLifeMutualFund_MF,Aditya Birla Sun Life Retirement Fund - The 50s Plan - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,payout,Solution Oriented,direct,T1,11.6027,2021-04-08
INF903J01HB0,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T1,21.1322,2021-04-08
INF903J01HC8,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T1,12.655,2021-04-08
INF903J01HD6,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T1,14.4106,2021-04-08
INF903J01HE4,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T1,14.3408,2021-04-08
INF903J01OP6,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Hybrid,direct,T1,22.3904,2021-04-08
INF903J01OQ4,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T1,12.7526,2021-04-08
INF903J01OR2,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T1,15.3135,2021-04-08
INF903J01OS0,SUNDARAMMUTUALFUND_MF,Sundaram Debt Oriented Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T1,15.2966,2021-04-08
INF754K01137,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund - Plan B,0,1,5000.0,1.0,1000.0,0.001,1.0,payout,Hybrid,regular,T3,32.58,2021-04-08
INF754K01160,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund - Plan B,0,1,5000.0,1.0,1000.0,0.001,1.0,growth,Hybrid,regular,T3,31.96,2021-04-08
INF754K01178,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,1.0,payout,Hybrid,regular,T3,20.3,2021-04-08
INF754K01186,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,1.0,reinvest,Hybrid,regular,T3,20.3,2021-04-08
INF754K01202,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T3,32.39,2021-04-08
INF754K01CB6,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,1.0,payout,Hybrid,direct,T3,22.0,2021-04-08
INF754K01CD2,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund - Direct Plan,0,0,5000.0,1.0,500.0,0.001,1.0,growth,Hybrid,direct,T3,22.0,2021-04-08
INF754K01CE0,EDELWEISSMUTUALFUND_MF,Edelweiss Aggressive Hybrid Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,1.0,growth,Hybrid,direct,T3,34.55,2021-04-08
INF666M01FA3,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,direct,T3,13.7814,2021-04-08
INF666M01FB1,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T3,13.7159,2021-04-08
INF666M01FD7,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T3,13.7189,2021-04-08
INF666M01FF2,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T3,13.732,2021-04-08
INF666M01FH8,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,direct,T3,13.3032,2021-04-08
INF666M01FJ4,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Hybrid,regular,T3,13.146,2021-04-08
INF666M01FK2,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T3,13.1415,2021-04-08
INF666M01FM8,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T3,13.1437,2021-04-08
INF666M01FO4,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T3,13.9325,2021-04-08
INF666M01FQ9,INDIABULLSMUTUALFUND_MF,Indiabulls Equity Hybrid Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Hybrid,regular,T3,13.1141,2021-04-08
INF761K01DW5,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund,0,1,5000.0,1.0,1000.0,100.0,1.0,growth,Hybrid,regular,T3,11.2347,2021-04-08
INF761K01DX3,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund,0,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,regular,T3,10.181,2021-04-08
INF761K01DZ8,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund,0,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,regular,T3,10.7453,2021-04-08
INF761K01EB7,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund,0,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,regular,T3,10.3736,2021-04-08
INF761K01ED3,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,1.0,growth,Hybrid,direct,T3,11.4583,2021-04-08
INF761K01EE1,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,direct,T3,10.3429,2021-04-08
INF761K01EG6,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,direct,T3,10.8936,2021-04-08
INF761K01EI2,BHARTIAXAMUTUALFUND_MF,BOI AXA Arbitrage Fund - Direct Plan,1,1,5000.0,1.0,1000.0,100.0,1.0,payout,Hybrid,direct,T3,10.3732,2021-04-08
INF959L01098,ESSELMUTUALFUND_MF,Essel Regular Savings Fund,0,1,1000.0,1.0,100.0,0.001,0.001,payout,Hybrid,regular,T1,10.5785,2021-04-08
INF959L01114,ESSELMUTUALFUND_MF,Essel Regular Savings Fund,0,1,1000.0,1.0,100.0,0.001,0.001,payout,Hybrid,regular,T1,12.9767,2021-04-08
INF959L01130,ESSELMUTUALFUND_MF,Essel Regular Savings Fund,0,1,1000.0,1.0,100.0,0.001,0.001,growth,Hybrid,regular,T1,21.0994,2021-04-08
INF959L01676,ESSELMUTUALFUND_MF,Essel Regular Savings Fund - Direct Plan,1,1,1000.0,1.0,100.0,0.001,0.001,growth,Hybrid,direct,T1,23.8966,2021-04-08
INF959L01684,ESSELMUTUALFUND_MF,Essel Regular Savings Fund - Direct Plan,1,1,1000.0,1.0,100.0,0.001,0.001,payout,Hybrid,direct,T1,11.1307,2021-04-08
INF959L01700,ESSELMUTUALFUND_MF,Essel Regular Savings Fund - Direct Plan,1,1,1000.0,1.0,100.0,0.001,0.001,payout,Hybrid,direct,T1,14.5762,2021-04-08
INF082J01168,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Fund of Funds - Direct Plan,1,1,500.0,1.0,500.0,50.0,0.001,growth,Fund of Funds,direct,T3,22.2085,2021-04-07
INF082J01341,QUANTUMMUTUALFUND_MF,Quantum Multi Asset Fund of Funds - Regular Plan,0,1,500.0,1.0,500.0,50.0,0.001,growth,Fund of Funds,regular,T3,22.0407,2021-04-07
INF843K01JI7,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,13.7817,2021-04-08
INF843K01JK3,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,13.7809,2021-04-08
INF843K01JQ0,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,13.5239,2020-10-28
INF843K01JR8,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,13.3836,2020-08-03
INF843K01JS6,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund,0,1,5000.0,1.0,500.0,0.001,1.0,growth,Debt,regular,T1,13.3593,2021-04-08
INF843K01JU2,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund,0,1,5000.0,1.0,500.0,0.001,1.0,payout,Debt,regular,T1,13.3613,2021-04-08
INF843K01KA2,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund,0,1,5000.0,1.0,500.0,0.001,1.0,payout,Debt,regular,T1,9.7668,2021-04-08
INF843K01KB0,EDELWEISSMUTUALFUND_MF,Edelweiss Corporate Bond Fund,0,1,5000.0,1.0,500.0,0.001,1.0,payout,Debt,regular,T1,13.3587,2021-04-08
INF966L01150,QUANTMUTUALFUND_MF,Quant Mid Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Equity,regular,T3,31.6715,2021-04-08
INF966L01176,QUANTMUTUALFUND_MF,Quant Mid Cap Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,regular,T3,89.6629,2021-04-08
INF966L01861,QUANTMUTUALFUND_MF,Quant Mid Cap Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Equity,direct,T3,33.0532,2021-04-08
INF966L01887,QUANTMUTUALFUND_MF,Quant Mid Cap Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Equity,direct,T3,93.6119,2021-04-08
INF760K01AB7,CANARAROBECOMUTUALFUND_MF,Canara Robeco Gilt 1988 Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,15.1288,2021-04-08
INF760K01AE1,CANARAROBECOMUTUALFUND_MF,Canara Robeco Gilt 1988 Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,60.0988,2021-04-08
INF760K01FA8,CANARAROBECOMUTUALFUND_MF,Canara Robeco Gilt 1988 Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,15.964,2021-04-08
INF760K01FC4,CANARAROBECOMUTUALFUND_MF,Canara Robeco Gilt 1988 Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,62.8296,2021-04-08
INF767K01121,LICMUTUALFUND_MF,LIC MF Index Fund - Sensex Plan,0,1,5000.0,1.0,500.0,0.001,0.001,payout,Index Funds,regular,T3,31.6426,2021-04-08
INF767K01139,LICMUTUALFUND_MF,LIC MF Index Fund - Sensex Plan,0,1,5000.0,1.0,500.0,0.001,0.001,growth,Index Funds,regular,T3,92.318,2021-04-08
INF767K01FI6,LICMUTUALFUND_MF,LIC MF Index Fund - Sensex Plan - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,payout,Index Funds,direct,T3,32.2536,2021-04-08
INF767K01FJ4,LICMUTUALFUND_MF,LIC MF Index Fund - Sensex Plan - Direct Plan,1,1,5000.0,1.0,500.0,0.001,0.001,growth,Index Funds,direct,T3,96.1928,2021-04-08
INF846K01Y39,AXISMUTUALFUND_MF,Axis Greater China Equity Fund of Fund - Direct Plan,1,1,5000.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,direct,T5,9.29,2021-04-07
INF846K01Y47,AXISMUTUALFUND_MF,Axis Greater China Equity Fund of Fund - Direct Plan,1,1,5000.0,1.0,100.0,0.001,0.001,payout,Fund of Funds,direct,T5,9.29,2021-04-07
INF846K01Y62,AXISMUTUALFUND_MF,Axis Greater China Equity Fund of Fund,0,1,5000.0,1.0,100.0,0.001,0.001,growth,Fund of Funds,regular,T5,9.27,2021-04-07
INF846K01Y70,AXISMUTUALFUND_MF,Axis Greater China Equity Fund of Fund,0,1,5000.0,1.0,100.0,0.001,0.001,payout,Fund of Funds,regular,T5,9.27,2021-04-07
INF044D01740,TAURUSMUTUALFUND_MF,Taurus Largecap Equity Fund,0,1,5000.0,1.0,1000.0,0.001,1.0,payout,Equity,regular,T3,39.18,2021-04-08
INF044D01773,TAURUSMUTUALFUND_MF,Taurus Largecap Equity Fund,0,1,5000.0,1.0,1000.0,0.001,1.0,growth,Equity,regular,T3,89.42,2021-04-08
INF044D01BX3,TAURUSMUTUALFUND_MF,Taurus Largecap Equity Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,1.0,growth,Equity,direct,T3,94.18,2021-04-08
INF044D01BY1,TAURUSMUTUALFUND_MF,Taurus Largecap Equity Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,1.0,payout,Equity,direct,T3,41.49,2021-04-08
INF251K01LP4,BNPPARIBAS_MF,BNP Paribas Medium Term Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,10.4074,2021-04-08
INF251K01LQ2,BNPPARIBAS_MF,BNP Paribas Medium Term Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,10.1991,2021-04-08
INF251K01LR0,BNPPARIBAS_MF,BNP Paribas Medium Term Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,10.3318,2021-04-08
INF251K01LS8,BNPPARIBAS_MF,BNP Paribas Medium Term Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,10.1004,2021-04-08
INF251K01LT6,BNPPARIBAS_MF,BNP Paribas Medium Term Fund,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,14.907,2021-04-08
INF251K01LU4,BNPPARIBAS_MF,BNP Paribas Medium Term Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,15.7031,2021-04-08
INF251K01LV2,BNPPARIBAS_MF,BNP Paribas Medium Term Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,10.5671,2021-04-08
INF251K01LW0,BNPPARIBAS_MF,BNP Paribas Medium Term Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,10.0,2021-04-08
INF251K01LX8,BNPPARIBAS_MF,BNP Paribas Medium Term Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,10.0,2021-04-08
INF251K01LY6,BNPPARIBAS_MF,BNP Paribas Medium Term Fund - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,10.4503,2021-04-08
INF666M01EK5,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,direct,T1,1198.3672,2021-04-08
INF666M01EM1,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,1007.0434,2021-04-08
INF666M01EO7,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,1011.6167,2021-04-08
INF666M01EQ2,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund - Direct Plan,1,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,direct,T1,1008.6239,2021-04-08
INF666M01ES8,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund,0,1,500.0,1.0,500.0,0.001,0.001,growth,Debt,regular,T1,1183.9386,2021-04-08
INF666M01EU4,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,regular,T1,1007.0124,2021-04-08
INF666M01EW0,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,regular,T1,1011.0435,2021-04-08
INF666M01EY6,INDIABULLSMUTUALFUND_MF,Indiabulls Dynamic Bond Fund,0,1,500.0,1.0,500.0,0.001,0.001,payout,Debt,regular,T1,1008.5865,2021-04-08
INF955L01435,BARODAMUTUALFUND_MF,Baroda Gilt Fund - Dividend,0,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,22.333,2021-04-08
INF955L01450,BARODAMUTUALFUND_MF,Baroda Gilt Fund - Growth,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,33.215,2021-04-08
INF955L01AB1,BARODAMUTUALFUND_MF,Baroda Gilt Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,29.6574,2021-04-08
INF955L01AD7,BARODAMUTUALFUND_MF,Baroda Gilt Fund - Plan B - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,35.6696,2021-04-08
INF205K01SJ8,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,1124.4985,2021-04-08
INF205K01SL4,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,1266.0774,2021-04-08
INF205K01SN0,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,direct,T1,2416.8469,2021-04-08
INF205K01SP5,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund - Direct Plan,1,1,1000.0,1.0,1000.0,0.001,0.001,payout,Debt,direct,T1,1021.7412,2021-04-08
INF205K01SR1,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,growth,Debt,regular,T1,2256.9162,2021-04-08
INF205K01ST7,INVESCOMUTUALFUND_MF,Invesco India Gilt Fund,0,1,1000.0,1.0,1000.0,0.001,0.001,payout,Debt,regular,T1,1045.3974,2021-04-08
INF109KC1FW3,ICICIPrudentialMutualFund_MF,ICICI Prudential Bharat 22 FOF,0,1,5000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,regular,T4,10.5773,2021-04-08
INF109KC1FX1,ICICIPrudentialMutualFund_MF,ICICI Prudential Bharat 22 FOF - Direct Plan,1,1,5000.0,1.0,1000.0,0.001,0.001,growth,Fund of Funds,direct,T4,10.5772,2021-04-08
INF903JA1633,SUNDARAMMUTUALFUND_MF,Sundaram Smart Nifty 100 Equal Weight Fund,0,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,regular,T3,15.2272,2021-04-08
INF903JA1641,SUNDARAMMUTUALFUND_MF,Sundaram Smart Nifty 100 Equal Weight Fund,0,1,100.0,1.0,100.0,0.001,0.001,payout,Index Funds,regular,T3,14.569,2021-04-08
INF903JA1666,SUNDARAMMUTUALFUND_MF,Sundaram Smart Nifty 100 Equal Weight Fund - Direct Plan,1,1,100.0,1.0,100.0,0.001,0.001,growth,Index Funds,direct,T3,15.6762,2021-04-08
